pdf_path,filename,size_bytes,bundle,subdirectory,repaired,repair_method,pages,repair_error
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1740.pdf,1740.pdf,17297302,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1740.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1741.pdf,1741.pdf,81727,Part2,,healthy,none_needed,2,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1743.pdf,1743.pdf,35775749,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1743.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1747.pdf,1747.pdf,9675635,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1747.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1748.pdf,1748.pdf,18141014,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1748.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1755.pdf,1755.pdf,14228339,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1755.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1757.pdf,1757.pdf,19060047,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1757.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1758.pdf,1758.pdf,5339105,Part2,,healthy,none_needed,206,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1759.pdf,1759.pdf,193911,Part2,,healthy,none_needed,4,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1762.pdf,1762.pdf,3145728,Part2,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1763.pdf,1763.pdf,15941696,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1763.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1766.pdf,1766.pdf,1626273,Part2,,healthy,none_needed,19,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1767.pdf,1767.pdf,82880,Part2,,healthy,none_needed,3,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1773.pdf,1773.pdf,265764,Part2,,healthy,none_needed,1,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1775.pdf,1775.pdf,2202503,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1775.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1778.pdf,1778.pdf,994569,Part2,,healthy,none_needed,14,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1779.pdf,1779.pdf,8930898,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1779.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1781.pdf,1781.pdf,395233,Part2,,healthy,none_needed,12,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1784.pdf,1784.pdf,77033,Part2,,healthy,none_needed,1,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1786.pdf,1786.pdf,10733497,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1786.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1788.pdf,1788.pdf,481710,Part2,,healthy,none_needed,3,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1789.pdf,1789.pdf,16268249,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1789.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1791.pdf,1791.pdf,27020633,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1791.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1796.pdf,1796.pdf,1608296,Part2,,healthy,none_needed,32,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1797.pdf,1797.pdf,136883,Part2,,healthy,none_needed,1,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1800.pdf,1800.pdf,1449413,Part2,,healthy,none_needed,10,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1801.pdf,1801.pdf,10755965,Part2,,healthy,none_needed,208,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1805.pdf,1805.pdf,11632918,Part2,,healthy,none_needed,202,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1808.pdf,1808.pdf,3397232,Part2,,healthy,none_needed,159,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1809.pdf,1809.pdf,17155288,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1809.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1814.pdf,1814.pdf,2466254,Part2,,healthy,none_needed,30,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1816.pdf,1816.pdf,6434376,Part2,,healthy,none_needed,172,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1817.pdf,1817.pdf,54704532,Part2,,healthy,none_needed,584,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1818.pdf,1818.pdf,83056953,Part2,,healthy,none_needed,1274,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1820.pdf,1820.pdf,39770626,Part2,,healthy,none_needed,888,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1822.pdf,1822.pdf,3456025,Part2,,healthy,none_needed,736,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1826.pdf,1826.pdf,3231101,Part2,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1827.pdf,1827.pdf,12246653,Part2,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1828.pdf,1828.pdf,30173020,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1828.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1829.pdf,1829.pdf,21838028,Part2,,repaired,pikepdf_inplace,14,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1830.pdf,1830.pdf,7867095,Part2,,healthy,none_needed,364,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1832.pdf,1832.pdf,7691144,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1832.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1836.pdf,1836.pdf,31631311,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1836.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1838.pdf,1838.pdf,946901,Part2,,healthy,none_needed,7,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1839.pdf,1839.pdf,17461299,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1839.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1842.pdf,1842.pdf,54674656,Part2,,healthy,none_needed,414,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1845.pdf,1845.pdf,18205807,Part2,,healthy,none_needed,142,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1846.pdf,1846.pdf,8388608,Part2,,healthy,none_needed,324,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1847.pdf,1847.pdf,36999481,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1847.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1848.pdf,1848.pdf,26129064,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1848.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1849.pdf,1849.pdf,72716384,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1849.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1854.pdf,1854.pdf,1952803,Part2,,healthy,none_needed,22,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1857.pdf,1857.pdf,13144220,Part2,,healthy,none_needed,129,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1858.pdf,1858.pdf,20859018,Part2,,healthy,none_needed,185,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1859.pdf,1859.pdf,19725291,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1859.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1860.pdf,1860.pdf,3663002,Part2,,healthy,none_needed,321,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1862.pdf,1862.pdf,13886682,Part2,,healthy,none_needed,241,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1863.pdf,1863.pdf,6433566,Part2,,healthy,none_needed,649,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1864.pdf,1864.pdf,2670204,Part2,,healthy,none_needed,197,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1868.pdf,1868.pdf,12587381,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1868.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1869.pdf,1869.pdf,8116165,Part2,,healthy,none_needed,234,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1871.pdf,1871.pdf,2261591,Part2,,healthy,none_needed,242,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1872.pdf,1872.pdf,2663015,Part2,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1877.pdf,1877.pdf,22863173,Part2,,healthy,none_needed,184,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1879.pdf,1879.pdf,1440771,Part2,,healthy,none_needed,317,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1880.pdf,1880.pdf,19281248,Part2,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1881.pdf,1881.pdf,4239274,Part2,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1882.pdf,1882.pdf,12525785,Part2,,healthy,none_needed,209,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1883.pdf,1883.pdf,5677696,Part2,,healthy,none_needed,332,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1884.pdf,1884.pdf,11150077,Part2,,healthy,none_needed,404,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1896.pdf,1896.pdf,4455465,Part2,,healthy,none_needed,350,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1899.pdf,1899.pdf,705602,Part2,,healthy,none_needed,239,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1900.pdf,1900.pdf,17915821,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1900.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1904.pdf,1904.pdf,1236553,Part2,,healthy,none_needed,200,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1905.pdf,1905.pdf,2069028,Part2,,healthy,none_needed,223,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1906.pdf,1906.pdf,1406973,Part2,,healthy,none_needed,228,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1907.pdf,1907.pdf,1701005,Part2,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1909.pdf,1909.pdf,525312,Part2,,healthy,none_needed,15,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1910.pdf,1910.pdf,1222423,Part2,,healthy,none_needed,257,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1912.pdf,1912.pdf,1520659,Part2,,healthy,none_needed,27,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1913.pdf,1913.pdf,2589690,Part2,,healthy,none_needed,16,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1916.pdf,1916.pdf,2983769,Part2,,healthy,none_needed,233,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1918.pdf,1918.pdf,16441255,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1918.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1923.pdf,1923.pdf,1003401,Part2,,healthy,none_needed,52,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1942.pdf,1942.pdf,850198,Part2,,healthy,none_needed,15,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1943.pdf,1943.pdf,3992181,Part2,,healthy,none_needed,102,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1944.pdf,1944.pdf,213877,Part2,,healthy,none_needed,7,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1945.pdf,1945.pdf,28968,Part2,,healthy,none_needed,2,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1947.pdf,1947.pdf,20859018,Part2,,healthy,none_needed,185,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1949.pdf,1949.pdf,1465938,Part2,,healthy,none_needed,22,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1952.pdf,1952.pdf,1265764,Part2,,healthy,none_needed,14,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1954.pdf,1954.pdf,2787908,Part2,,healthy,none_needed,34,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1956.pdf,1956.pdf,139225,Part2,,healthy,none_needed,5,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1957.pdf,1957.pdf,640508,Part2,,healthy,none_needed,11,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1959.pdf,1959.pdf,9863040,Part2,,healthy,none_needed,9,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1963.pdf,1963.pdf,515026,Part2,,healthy,none_needed,12,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1967.pdf,1967.pdf,831310,Part2,,healthy,none_needed,14,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1969.pdf,1969.pdf,1681720,Part2,,healthy,none_needed,18,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1970.pdf,1970.pdf,466642,Part2,,healthy,none_needed,71,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1971.pdf,1971.pdf,2786460,Part2,,healthy,none_needed,279,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1974.pdf,1974.pdf,160682,Part2,,healthy,none_needed,16,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1977.pdf,1977.pdf,2531806,Part2,,healthy,none_needed,24,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1985.pdf,1985.pdf,150181,Part2,,healthy,none_needed,7,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\bp001_The_Pastry_Chefs_Companion_Rinsky_2009.pdf,bp001_The_Pastry_Chefs_Companion_Rinsky_2009.pdf,20088700,Cookbook,,healthy,none_needed,385,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\bp002_Professional_Baking_7th_ed_Gisslen_2016.pdf,bp002_Professional_Baking_7th_ed_Gisslen_2016.pdf,9220096,Cookbook,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\bp003_The_Professional_Pastry_Chef_Friberg_2002.pdf,bp003_The_Professional_Pastry_Chef_Friberg_2002.pdf,15943047,Cookbook,,healthy,none_needed,1040,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\bp004_How_Baking_Works_Figoni_2010.pdf,bp004_How_Baking_Works_Figoni_2010.pdf,3043328,Cookbook,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\bp005_Understanding_Baking_3rd_ed_Amendola_2002.pdf,bp005_Understanding_Baking_3rd_ed_Amendola_2002.pdf,3647382,Cookbook,,healthy,none_needed,289,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\bp006_Tartine_Book_No_3_Robertson_2013.pdf,bp006_Tartine_Book_No_3_Robertson_2013.pdf,227367,Cookbook,,healthy,none_needed,91,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\bp007_Flour_Water_Salt_Yeast_Forkish_2012.pdf,bp007_Flour_Water_Salt_Yeast_Forkish_2012.pdf,30093502,Cookbook,,healthy,none_needed,387,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\bp009_Elements_of_Dessert_Migoya_2012.pdf,bp009_Elements_of_Dessert_Migoya_2012.pdf,39797372,Cookbook,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck001_On_Food_and_Cooking_The_Science_and_Lore_of_the_Kitchen_McGee_2004.pdf,ck001_On_Food_and_Cooking_The_Science_and_Lore_of_the_Kitchen_McGee_2004.pdf,3139632,Cookbook,,healthy,none_needed,1186,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck002_The_Food_Lab_Better_Home_Cooking_Through_Science_Lopez-Alt_2015.pdf,ck002_The_Food_Lab_Better_Home_Cooking_Through_Science_Lopez-Alt_2015.pdf,54972680,Cookbook,,healthy,none_needed,2410,
